ID,SimNumber,RQAclass,PEclass,HVAclass,DTclass
71,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
72,Sim.5,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.5,not chaotic,chaotic,chaotic,not chaotic
79,Sim.5,not chaotic,chaotic,not chaotic,not chaotic
80,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
81,Sim.5,chaotic,not chaotic,not chaotic,not chaotic
82,Sim.5,chaotic,chaotic,not chaotic,not chaotic
83,Sim.5,chaotic,chaotic,not chaotic,not chaotic
84,Sim.5,chaotic,not chaotic,not chaotic,not chaotic
85,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.5,chaotic,not chaotic,not chaotic,not chaotic
87,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.5,chaotic,chaotic,chaotic,not chaotic
89,Sim.5,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.5,not chaotic,chaotic,chaotic,not chaotic
92,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.5,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.5,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.5,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.6,not chaotic,not chaotic,not chaotic,chaotic
4,Sim.6,chaotic,not chaotic,not chaotic,chaotic
5,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.6,chaotic,not chaotic,not chaotic,chaotic
9,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
12,Sim.6,chaotic,not chaotic,not chaotic,chaotic
13,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.6,not chaotic,not chaotic,not chaotic,chaotic
17,Sim.6,chaotic,chaotic,not chaotic,chaotic
18,Sim.6,chaotic,chaotic,not chaotic,not chaotic
19,Sim.6,chaotic,chaotic,not chaotic,not chaotic
20,Sim.6,chaotic,chaotic,not chaotic,not chaotic
21,Sim.6,chaotic,chaotic,not chaotic,not chaotic
22,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
23,Sim.6,chaotic,chaotic,not chaotic,chaotic
24,Sim.6,chaotic,chaotic,not chaotic,not chaotic
25,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.6,chaotic,chaotic,not chaotic,not chaotic
27,Sim.6,chaotic,chaotic,not chaotic,not chaotic
28,Sim.6,chaotic,chaotic,not chaotic,not chaotic
29,Sim.6,chaotic,chaotic,not chaotic,not chaotic
30,Sim.6,chaotic,chaotic,not chaotic,not chaotic
31,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.6,chaotic,chaotic,not chaotic,not chaotic
33,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
49,Sim.6,chaotic,chaotic,not chaotic,chaotic
50,Sim.6,chaotic,chaotic,chaotic,chaotic
51,Sim.6,chaotic,chaotic,chaotic,chaotic
52,Sim.6,chaotic,chaotic,chaotic,chaotic
53,Sim.6,chaotic,chaotic,not chaotic,chaotic
54,Sim.6,chaotic,chaotic,chaotic,chaotic
55,Sim.6,chaotic,chaotic,chaotic,chaotic
56,Sim.6,chaotic,chaotic,not chaotic,chaotic
57,Sim.6,chaotic,chaotic,chaotic,chaotic
58,Sim.6,chaotic,chaotic,chaotic,chaotic
59,Sim.6,chaotic,chaotic,chaotic,not chaotic
60,Sim.6,chaotic,chaotic,chaotic,chaotic
61,Sim.6,not chaotic,chaotic,chaotic,not chaotic
62,Sim.6,not chaotic,chaotic,chaotic,chaotic
63,Sim.6,not chaotic,chaotic,chaotic,chaotic
64,Sim.6,chaotic,not chaotic,chaotic,chaotic
65,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
75,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
79,Sim.6,not chaotic,chaotic,chaotic,not chaotic
80,Sim.6,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
82,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
83,Sim.6,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.6,chaotic,chaotic,not chaotic,not chaotic
85,Sim.6,not chaotic,chaotic,chaotic,not chaotic
86,Sim.6,not chaotic,chaotic,chaotic,not chaotic
87,Sim.6,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.6,chaotic,chaotic,chaotic,not chaotic
89,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.6,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.6,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.6,not chaotic,chaotic,chaotic,not chaotic
94,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.6,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.6,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
5,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
8,Sim.7,not chaotic,not chaotic,not chaotic,chaotic
9,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
12,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
13,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
15,Sim.7,chaotic,not chaotic,not chaotic,chaotic
16,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
17,Sim.7,chaotic,chaotic,not chaotic,chaotic
18,Sim.7,chaotic,chaotic,not chaotic,not chaotic
19,Sim.7,chaotic,chaotic,not chaotic,not chaotic
20,Sim.7,chaotic,chaotic,not chaotic,not chaotic
21,Sim.7,not chaotic,chaotic,not chaotic,chaotic
22,Sim.7,chaotic,chaotic,not chaotic,chaotic
23,Sim.7,chaotic,chaotic,not chaotic,not chaotic
24,Sim.7,chaotic,chaotic,not chaotic,not chaotic
25,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
28,Sim.7,chaotic,chaotic,not chaotic,not chaotic
29,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.7,chaotic,chaotic,not chaotic,not chaotic
31,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.7,chaotic,chaotic,not chaotic,not chaotic
33,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
45,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
49,Sim.7,chaotic,chaotic,not chaotic,chaotic
50,Sim.7,chaotic,chaotic,chaotic,chaotic
51,Sim.7,chaotic,chaotic,chaotic,chaotic
52,Sim.7,chaotic,chaotic,chaotic,chaotic
53,Sim.7,chaotic,chaotic,chaotic,chaotic
54,Sim.7,chaotic,chaotic,chaotic,chaotic
55,Sim.7,chaotic,chaotic,chaotic,chaotic
56,Sim.7,chaotic,chaotic,chaotic,chaotic
57,Sim.7,chaotic,chaotic,chaotic,chaotic
58,Sim.7,chaotic,chaotic,chaotic,chaotic
59,Sim.7,not chaotic,chaotic,chaotic,chaotic
60,Sim.7,not chaotic,chaotic,chaotic,chaotic
61,Sim.7,not chaotic,chaotic,chaotic,not chaotic
62,Sim.7,chaotic,chaotic,chaotic,not chaotic
63,Sim.7,not chaotic,chaotic,chaotic,chaotic
64,Sim.7,chaotic,chaotic,chaotic,chaotic
65,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
72,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.7,not chaotic,chaotic,chaotic,not chaotic
78,Sim.7,not chaotic,chaotic,chaotic,not chaotic
79,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
80,Sim.7,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.7,chaotic,chaotic,not chaotic,not chaotic
82,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
83,Sim.7,chaotic,chaotic,not chaotic,not chaotic
84,Sim.7,chaotic,not chaotic,not chaotic,not chaotic
85,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
86,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
87,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.7,chaotic,chaotic,chaotic,not chaotic
89,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
90,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.7,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.7,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
3,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.8,chaotic,not chaotic,not chaotic,chaotic
5,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
9,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.8,not chaotic,not chaotic,not chaotic,chaotic
12,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
13,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
17,Sim.8,chaotic,chaotic,not chaotic,chaotic
18,Sim.8,chaotic,chaotic,not chaotic,not chaotic
19,Sim.8,chaotic,chaotic,not chaotic,not chaotic
20,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
21,Sim.8,chaotic,chaotic,not chaotic,chaotic
22,Sim.8,chaotic,chaotic,not chaotic,not chaotic
23,Sim.8,chaotic,chaotic,not chaotic,not chaotic
24,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
25,Sim.8,chaotic,chaotic,not chaotic,chaotic
26,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.8,chaotic,chaotic,not chaotic,not chaotic
28,Sim.8,chaotic,chaotic,not chaotic,not chaotic
29,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.8,chaotic,chaotic,not chaotic,not chaotic
32,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
49,Sim.8,not chaotic,chaotic,chaotic,chaotic
50,Sim.8,chaotic,chaotic,not chaotic,chaotic
51,Sim.8,chaotic,chaotic,chaotic,chaotic
52,Sim.8,chaotic,chaotic,chaotic,not chaotic
53,Sim.8,chaotic,chaotic,chaotic,chaotic
54,Sim.8,not chaotic,chaotic,chaotic,chaotic
55,Sim.8,chaotic,chaotic,chaotic,chaotic
56,Sim.8,chaotic,chaotic,chaotic,chaotic
57,Sim.8,chaotic,chaotic,chaotic,chaotic
58,Sim.8,not chaotic,chaotic,chaotic,chaotic
59,Sim.8,chaotic,chaotic,not chaotic,chaotic
60,Sim.8,chaotic,chaotic,not chaotic,chaotic
61,Sim.8,not chaotic,chaotic,chaotic,chaotic
62,Sim.8,chaotic,chaotic,chaotic,not chaotic
63,Sim.8,not chaotic,chaotic,chaotic,chaotic
64,Sim.8,not chaotic,chaotic,chaotic,chaotic
65,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.8,not chaotic,chaotic,chaotic,not chaotic
75,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
78,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
79,Sim.8,not chaotic,chaotic,not chaotic,not chaotic
80,Sim.8,not chaotic,chaotic,chaotic,not chaotic
81,Sim.8,chaotic,chaotic,not chaotic,not chaotic
82,Sim.8,chaotic,not chaotic,not chaotic,not chaotic
83,Sim.8,chaotic,chaotic,not chaotic,not chaotic
84,Sim.8,chaotic,chaotic,not chaotic,not chaotic
85,Sim.8,chaotic,chaotic,chaotic,not chaotic
86,Sim.8,chaotic,chaotic,chaotic,not chaotic
87,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
88,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.8,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.8,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.9,chaotic,not chaotic,not chaotic,chaotic
5,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
9,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
13,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
15,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
16,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
17,Sim.9,chaotic,chaotic,not chaotic,chaotic
18,Sim.9,chaotic,chaotic,not chaotic,not chaotic
19,Sim.9,chaotic,chaotic,not chaotic,chaotic
20,Sim.9,chaotic,chaotic,not chaotic,not chaotic
21,Sim.9,not chaotic,chaotic,not chaotic,chaotic
22,Sim.9,chaotic,chaotic,not chaotic,chaotic
23,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
24,Sim.9,chaotic,chaotic,not chaotic,not chaotic
25,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
28,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.9,chaotic,chaotic,not chaotic,not chaotic
30,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.9,chaotic,chaotic,not chaotic,not chaotic
32,Sim.9,chaotic,chaotic,not chaotic,not chaotic
33,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.9,not chaotic,not chaotic,chaotic,not chaotic
44,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
46,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
49,Sim.9,not chaotic,chaotic,chaotic,chaotic
50,Sim.9,chaotic,chaotic,chaotic,chaotic
51,Sim.9,chaotic,chaotic,chaotic,chaotic
52,Sim.9,not chaotic,not chaotic,chaotic,chaotic
53,Sim.9,chaotic,chaotic,chaotic,chaotic
54,Sim.9,chaotic,chaotic,chaotic,chaotic
55,Sim.9,chaotic,chaotic,chaotic,not chaotic
56,Sim.9,chaotic,chaotic,chaotic,chaotic
57,Sim.9,not chaotic,chaotic,chaotic,chaotic
58,Sim.9,not chaotic,chaotic,chaotic,chaotic
59,Sim.9,not chaotic,chaotic,chaotic,chaotic
60,Sim.9,not chaotic,chaotic,chaotic,chaotic
61,Sim.9,chaotic,chaotic,chaotic,not chaotic
62,Sim.9,not chaotic,chaotic,chaotic,chaotic
63,Sim.9,not chaotic,chaotic,chaotic,not chaotic
64,Sim.9,chaotic,chaotic,chaotic,not chaotic
65,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
67,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
74,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.9,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.9,not chaotic,chaotic,chaotic,not chaotic
79,Sim.9,not chaotic,chaotic,chaotic,not chaotic
80,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
81,Sim.9,chaotic,chaotic,not chaotic,not chaotic
82,Sim.9,chaotic,chaotic,not chaotic,not chaotic
83,Sim.9,chaotic,chaotic,not chaotic,not chaotic
84,Sim.9,chaotic,chaotic,not chaotic,not chaotic
85,Sim.9,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
87,Sim.9,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.9,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.9,chaotic,not chaotic,chaotic,not chaotic
90,Sim.9,chaotic,not chaotic,not chaotic,not chaotic
91,Sim.9,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.9,chaotic,chaotic,chaotic,not chaotic
94,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.9,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.9,chaotic,not chaotic,chaotic,not chaotic
1,Sim.10,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.10,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.10,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.10,not chaotic,not chaotic,not chaotic,chaotic
5,Sim.10,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.10,chaotic,not chaotic,not chaotic,not chaotic
7,Sim.10,not chaotic,not chaotic,not chaotic,not chaotic
